id,path,name,position,language,loc,words,keywords/globals.json,keywords/builtins.json,keywords/global.json,keywords/inspect.json,keywords/locals.json,keywords/nonlocal.json,loop_statements,loop_nestings,if_statements,if_nestings,functions_calls,function_calls_nestings,params,param_kw_match,parse_error
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/distlib/resources.py.functions/96-5,file_path,96:5,python,5,15,0,0,1,0,0,0,0,0,1,1,2,1,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/roi_data/data_utils.py.functions/50-1,get_field_of_anchors,50:1,python,52,142,0,0,1,0,0,0,0,0,2,1,22,3,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/crypto/des.py.functions/81-1,_load_tables,81:1,python,483,1702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/crypto/des.py.functions/711-1,des_encrypt_int_block,711:1,python,134,446,0,0,1,0,0,0,3,2,6,1,16,2,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/dir_util.py.functions/15-1,mkpath,15:1,python,70,258,0,0,1,0,0,0,2,1,7,2,20,2,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/dir_util.py.functions/210-1,remove_tree,210:1,python,23,82,0,0,1,0,0,0,1,1,3,1,5,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/configdialog.py.functions/199-5,destroy,199:5,python,5,17,0,0,1,0,0,0,0,0,0,0,4,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dateutil/tz/tz.py.functions/949-5,__init__,949:5,python,46,146,0,0,1,0,0,0,0,0,4,1,10,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dateutil/tz/tz.py.functions/1079-5,__init__,1079:5,python,31,94,0,0,1,0,0,0,0,0,4,2,6,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dateutil/tz/tz.py.functions/1264-5,__init__,1264:5,python,16,42,0,0,1,0,0,0,0,0,1,1,7,2,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/gdb/linux/cpus.py.functions/56-1,cpu_mask_invalidate,56:1,python,6,21,0,0,1,0,0,0,0,0,1,1,3,1,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/gdb/linux/cpus.py.functions/64-1,cpu_list,64:1,python,37,99,0,0,1,0,0,0,3,2,6,3,5,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_tooltip.py.functions/18-1,setUpModule,18:1,python,3,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_tooltip.py.functions/22-1,tearDownModule,22:1,python,5,10,0,0,1,0,0,0,0,0,0,0,2,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_tooltip.py.functions/38-1,_make_top_and_button,38:1,python,10,34,0,0,1,0,0,0,0,0,0,0,7,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_tooltip.py.functions/54-5,test_base_class_is_unusable,54:5,python,12,34,0,0,1,0,0,0,0,0,0,0,8,1,0,0,none
464538719,tot_projects/0/464538719-904c22bf520e7a4b6198ede2dde9509bded226fa/LisaGiordani-Tracking-904c22b/Tracking_MeanShift_updates.py.functions/11-1,define_ROI,11:1,python,16,49,0,0,1,0,0,0,0,0,1,1,4,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/83-1,input,83:1,python,12,74,0,0,1,0,0,0,0,0,1,1,2,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/fileinput.py.functions/96-1,close,96:1,python,7,15,0,0,1,0,0,0,0,0,1,1,1,1,0,0,none
6443219,tot_projects/0/6443219-0af2d7e438accd01a0d6d5763b7a3211dc246f00/simkovic-Chase-0af2d7e/code/Coord.py.functions/49-1,initVP,49:1,python,11,85,0,0,1,0,0,0,0,0,1,1,7,3,0,0,none
707007935,tot_projects/0/707007935-41883daa0af4cbca591c985721c84a0f00bc00e1/daixd5520-LLM-benchmark-41883da/ChatGLM2-6B/cli_demo.py.functions/31-1,signal_handler,31:1,python,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,none
707007935,tot_projects/0/707007935-41883daa0af4cbca591c985721c84a0f00bc00e1/daixd5520-LLM-benchmark-41883da/ChatGLM2-6B/cli_demo.py.functions/36-1,main,36:1,python,49,167,0,0,1,0,0,0,2,2,3,1,17,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/filelock.py.functions/76-1,logger,76:1,python,5,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,none
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/logger.py.functions/52-1,set_logging_level,52:1,python,7,22,0,0,1,0,0,0,2,2,0,0,2,1,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab01/tutorial/textDisplay.py.functions/52-5,__init__,52:5,python,4,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/game.py.functions/550-5,mute,550:5,python,8,30,0,0,1,0,0,0,0,0,1,1,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/game.py.functions/559-5,unmute,559:5,python,6,17,0,0,1,0,0,0,0,0,1,1,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/posixpath.py.functions/281-1,expandvars,281:1,python,47,154,0,0,1,0,0,0,1,1,8,2,13,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/autogenerate/render.py.functions/682-1,_repr_type,682:1,python,36,130,2,0,0,0,0,0,0,0,7,2,16,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/distlib/compat.py.functions/52-5,splituser,52:5,python,10,37,0,0,1,0,0,0,0,0,2,1,3,1,0,0,none
710344635,tot_projects/0/710344635-e68a761565e967d9b31efc2b8dc83b75f9461265/Rahdyce-Robotics--e68a761/PRODUCTION/FLAGBOAT.py.functions/14-1,main,14:1,python,23,57,0,0,1,0,0,0,0,0,2,1,10,1,0,0,none
710344635,tot_projects/0/710344635-e68a761565e967d9b31efc2b8dc83b75f9461265/Rahdyce-Robotics--e68a761/PRODUCTION/FLAGBOAT.py.functions/39-1,color_sensor_is_green,39:1,python,14,54,0,0,1,0,0,0,1,1,1,1,7,3,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/pep517/in_process/_in_process.py.functions/332-1,main,332:1,python,28,106,1,0,0,0,0,0,0,0,2,1,9,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/wrappers/base_response.py.functions/19-1,_run_wsgi_app,19:1,python,8,32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/turtledemo/sorting_animate.py.functions/169-1,init_shelf,169:1,python,6,26,0,0,1,0,0,0,1,1,0,0,3,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/os.py.functions/39-1,_exists,39:1,python,2,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/rich/traceback.py.functions/36-1,install,36:1,python,106,355,0,0,0,0,0,2,1,1,4,1,12,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/depends.py.functions/171-1,_update_globals,171:1,python,13,49,1,0,0,0,0,0,1,1,1,1,3,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/cli.py.functions/776-1,shell_command,776:1,python,30,114,1,0,0,0,0,0,0,0,1,1,9,3,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/cs-trace-disasm.py.functions/72-1,process_event,72:1,python,45,137,0,0,2,0,0,0,1,1,4,1,14,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alembic/testing/plugin/plugin_base.py.functions/121-1,set_fixture_functions,121:1,python,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pycparser/ply/lex.py.functions/863-1,lex,863:1,python,185,598,0,0,2,0,0,0,8,2,29,4,56,3,0,0,none
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/tests/test_corners_position.py.functions/35-1,stats,35:1,python,40,195,0,0,1,0,0,0,1,1,18,2,9,2,0,0,none
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/tests/test_corners_position.py.functions/76-1,draw,76:1,python,55,275,0,0,1,0,0,0,1,1,5,1,39,2,0,0,none
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/tests/test_corners_position.py.functions/141-1,key,141:1,python,18,52,0,0,1,0,0,0,0,0,1,1,3,1,0,0,none
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/tests/test_corners_position.py.functions/160-1,reshape,160:1,python,15,48,0,0,1,0,0,0,0,0,0,0,8,1,0,0,none
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/eyetracker/camera/hpe/marker-detector/marker_detector/tests/test_corners_position.py.functions/177-1,main,177:1,python,26,53,0,0,2,0,0,0,0,0,0,0,18,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/importlib/_bootstrap_external.py.functions/1568-1,_setup,1568:1,python,63,193,0,0,1,0,0,0,2,1,5,2,22,2,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/depends.py.functions/161-1,_update_globals,161:1,python,13,49,1,0,0,0,0,0,1,1,1,1,3,1,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/game.py.functions/586-5,mute,586:5,python,9,30,0,0,1,0,0,0,0,0,1,1,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/game.py.functions/596-5,unmute,596:5,python,7,17,0,0,1,0,0,0,0,0,1,1,0,0,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/modeling/ResNet.py.functions/91-1,add_ResNet_convX_body,91:1,python,35,162,1,0,0,0,0,0,0,0,5,2,11,2,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/modeling/ResNet.py.functions/152-1,add_residual_block,152:1,python,43,87,2,0,0,0,0,0,0,0,2,1,7,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py.functions/367-5,default,367:5,python,21,72,2,0,0,0,0,0,0,0,1,1,6,3,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py.functions/1090-5,do_debug,1090:5,python,20,93,2,0,0,0,0,0,0,0,0,0,11,3,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py.functions/1530-5,_runmodule,1530:5,python,17,50,0,1,0,0,0,0,0,0,0,0,5,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py.functions/1548-5,_runscript,1548:5,python,25,48,0,1,0,0,0,0,0,0,0,0,6,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py.functions/1595-1,run,1595:1,python,2,12,2,0,0,0,0,0,0,0,0,0,2,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py.functions/1598-1,runeval,1598:1,python,2,13,2,0,0,0,0,0,0,0,0,0,2,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py.functions/1601-1,runctx,1601:1,python,3,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/utils/deprecation.py.functions/44-1,install_warning_logger,44:1,python,9,21,0,0,1,0,0,0,0,0,1,1,1,1,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/build-all.py.functions/335-1,main,335:1,python,58,213,0,0,2,0,0,0,3,1,4,2,20,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/asyncio/events.py.functions/711-1,_init_event_loop_policy,711:1,python,6,15,0,0,1,0,0,0,0,0,1,1,1,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/asyncio/events.py.functions/726-1,set_event_loop_policy,726:1,python,7,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,none
105887056,tot_projects/0/105887056-8518f4b10022ea2e9c15710bb693c68d298c67b7/mike84265-AIML-8518f4b/HW4/qlearningAgents.py.functions/194-5,__init__,194:5,python,4,20,1,0,0,0,0,0,0,0,0,0,5,3,0,0,none
141088655,tot_projects/0/141088655-89a8aa0d5e9763a32ba49c04a81746e0be7cd973/howdykevin-Python-89a8aa0/WebScraping_Assignment/news_archivist.py.functions/105-1,extractnews,105:1,python,87,330,0,0,2,0,0,0,1,1,2,1,32,2,0,0,none
141088655,tot_projects/0/141088655-89a8aa0d5e9763a32ba49c04a81746e0be7cd973/howdykevin-Python-89a8aa0/WebScraping_Assignment/news_archivist.py.functions/210-1,show,210:1,python,5,14,0,0,1,0,0,0,0,0,0,0,2,1,0,0,none
141088655,tot_projects/0/141088655-89a8aa0d5e9763a32ba49c04a81746e0be7cd973/howdykevin-Python-89a8aa0/WebScraping_Assignment/news_archivist.py.functions/244-1,update,244:1,python,58,193,0,0,1,0,0,0,0,0,11,2,45,1,0,0,none
141088655,tot_projects/0/141088655-89a8aa0d5e9763a32ba49c04a81746e0be7cd973/howdykevin-Python-89a8aa0/WebScraping_Assignment/news_archivist.py.functions/307-1,archived,307:1,python,17,48,0,0,2,0,0,0,0,0,4,2,9,1,0,0,none
141088655,tot_projects/0/141088655-89a8aa0d5e9763a32ba49c04a81746e0be7cd973/howdykevin-Python-89a8aa0/WebScraping_Assignment/news_archivist.py.functions/346-1,box,346:1,python,18,52,0,0,1,0,0,0,0,0,1,1,9,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/testing/assertions.py.functions/189-1,_assert_no_stray_pool_connections,189:1,python,40,62,0,0,1,0,0,0,0,0,2,1,7,2,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/depends.py.functions/160-1,_update_globals,160:1,python,13,49,1,0,0,0,0,0,1,1,1,1,3,1,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/_vendor/pyparsing/core.py.functions/262-1,_trim_arity,262:1,python,58,131,0,0,1,0,0,1,1,1,4,3,7,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/debug/console.py.functions/150-5,__init__,150:5,python,11,36,2,0,0,0,0,0,0,0,0,0,5,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/debug/console.py.functions/205-5,__init__,205:5,python,6,22,4,0,0,0,0,0,0,0,2,1,1,1,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/netdev-times.py.functions/150-1,trace_begin,150:1,python,21,60,0,0,4,0,0,0,1,1,3,1,3,2,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/netdev-times.py.functions/380-1,handle_netif_receive_skb,380:1,python,14,48,0,0,1,0,0,0,0,0,2,2,5,1,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/netdev-times.py.functions/395-1,handle_net_dev_queue,395:1,python,10,36,0,0,1,0,0,0,0,0,1,1,3,1,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/netdev-times.py.functions/406-1,handle_net_dev_xmit,406:1,python,16,51,0,0,1,0,0,0,1,1,3,3,5,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/handlers/argon2.py.functions/829-5,_load_backend_mixin,829:5,python,39,127,0,0,1,0,0,0,1,1,1,1,6,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/commands/configuration.py.functions/143-5,_determine_file,143:5,python,40,110,0,0,1,0,0,0,0,0,4,2,8,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/debug.py.functions/76-1,fake_traceback,76:1,python,89,210,2,0,0,0,0,0,1,1,4,2,11,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py.functions/139-1,urlopen,139:1,python,84,489,0,0,1,0,0,0,0,0,3,2,10,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py.functions/224-1,install_opener,224:1,python,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py.functions/292-1,urlcleanup,292:1,python,12,28,0,0,1,0,0,0,1,1,1,1,1,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py.functions/2357-1,localhost,2357:1,python,6,23,0,0,1,0,0,0,0,0,1,1,1,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py.functions/2365-1,thishost,2365:1,python,9,35,0,0,1,0,0,0,0,0,1,1,5,3,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py.functions/2376-1,ftperrors,2376:1,python,7,25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py.functions/2385-1,noheaders,2385:1,python,6,19,0,0,1,0,0,0,0,0,1,1,1,1,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/certifi/core.py.functions/17-5,where,17:5,python,23,21,0,0,2,0,0,0,0,0,1,1,3,2,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/asyncbackend.py.functions/85-1,set_default_backend,85:1,python,12,51,0,0,1,0,0,0,0,0,0,0,1,1,0,0,none
198152891,tot_projects/0/198152891-568f9ec942ed4f4365983f17d1d4b0f992250f3f/bkim724-master-568f9ec/login_system.py.functions/14-1,login,14:1,python,22,84,0,0,1,0,0,0,1,1,3,2,19,2,0,0,none
