id,path,name,latest_commit,files,loc,words,files_with_kw,files_with_keywords/global.json,files_with_keywords/nonlocal.json,files_with_keywords/globals.json,files_with_keywords/locals.json,files_with_keywords/inspect.json,files_with_keywords/import.json,files_with_keywords/from_import.json,files_with_keywords/builtins.json,loc_with_kw,loc_of_files_with_keywords/global.json,loc_of_files_with_keywords/nonlocal.json,loc_of_files_with_keywords/globals.json,loc_of_files_with_keywords/locals.json,loc_of_files_with_keywords/inspect.json,loc_of_files_with_keywords/import.json,loc_of_files_with_keywords/from_import.json,loc_of_files_with_keywords/builtins.json,words_with_kw,words_of_files_with_keywords/global.json,words_of_files_with_keywords/nonlocal.json,words_of_files_with_keywords/globals.json,words_of_files_with_keywords/locals.json,words_of_files_with_keywords/inspect.json,words_of_files_with_keywords/import.json,words_of_files_with_keywords/from_import.json,words_of_files_with_keywords/builtins.json,keywords/global.json,keywords/nonlocal.json,keywords/globals.json,keywords/locals.json,keywords/inspect.json,keywords/import.json,keywords/from_import.json,keywords/builtins.json
114761380,projects/0/114761380-121e27a8c40f201424a278906014360eae0b4ff1,Bug38/AoC,121e27a8c40f201424a278906014360eae0b4ff1,53,3073,11586,43,3,1,0,0,0,35,14,0,2566,229,64,0,0,0,1774,1185,0,10018,986,204,0,0,0,6979,4951,0,3,2,0,0,0,35,22,0
207982245,projects/0/207982245-4269d0a2ca020ea74a2fa1f043c7bd4b309112a0,lkakaka/GameServer,4269d0a2ca020ea74a2fa1f043c7bd4b309112a0,182,74644,286173,141,2,0,1,0,0,124,127,0,73076,244,0,8604,0,0,71908,71356,0,279154,1017,0,19152,0,0,274093,272494,0,2,0,14,0,0,288,627,0
44340145,projects/0/44340145-1195688557b7c74bae674e5bf7a8551c33bc9768,lxc-xx/cascor,1195688557b7c74bae674e5bf7a8551c33bc9768,8,514,2124,6,0,0,0,0,0,6,3,0,513,0,0,0,0,0,513,431,0,2120,0,0,0,0,0,2120,1860,0,0,0,0,0,0,23,23,0
321340362,projects/0/321340362-b4038368f0821922830ab9d890a76b3c707073e4,IRNAS/koruza-v2-ui,b4038368f0821922830ab9d890a76b3c707073e4,21,2247,7524,21,0,0,0,0,0,21,11,0,2247,0,0,0,0,0,2247,1862,0,7524,0,0,0,0,0,7524,6332,0,0,0,0,0,0,74,48,0
336605156,projects/0/336605156-80a62b8858759bad6dbf1ccac264efb06696adf1,code-mentoring/ctci,80a62b8858759bad6dbf1ccac264efb06696adf1,80,3765,13543,30,0,2,0,0,0,12,20,0,1730,0,117,0,0,0,820,1204,0,6082,0,308,0,0,0,2847,4095,0,0,2,0,0,0,12,24,0
53549152,projects/0/53549152-9852f45c07fa1e5428aef094edc090d4189e219a,ecarl65/udcacity_data_analysis,9852f45c07fa1e5428aef094edc090d4189e219a,13,2106,9840,13,0,0,0,0,0,13,9,0,2106,0,0,0,0,0,2106,1809,0,9840,0,0,0,0,0,9840,8010,0,0,0,0,0,0,46,16,0
488360389,projects/0/488360389-ed89fb9fe92f375c50cdf60425bf65b4fd3de951,bramhaag/stochastic-sokoban,ed89fb9fe92f375c50cdf60425bf65b4fd3de951,14,1515,5350,11,0,0,0,0,0,8,10,0,1515,0,0,0,0,0,1218,1498,0,5350,0,0,0,0,0,4441,5311,0,0,0,0,0,0,28,27,0
742813767,projects/0/742813767-2681a2ecd5bd3ba57fb526eb5d0c9030a6466c88,Masim3897/resume,2681a2ecd5bd3ba57fb526eb5d0c9030a6466c88,29,275,782,22,0,0,0,0,0,5,22,0,275,0,0,0,0,0,190,275,0,782,0,0,0,0,0,539,782,0,0,0,0,0,0,6,26,0
209525739,projects/0/209525739-f916acb6877e141b57a9f4e039a35be6eb3ed691,jheitmann/Neural-net-pruning,f916acb6877e141b57a9f4e039a35be6eb3ed691,16,1582,6474,12,1,0,0,0,0,12,6,0,1582,89,0,0,0,0,1582,1007,0,6474,327,0,0,0,0,6474,4402,0,1,0,0,0,0,45,13,0
725379600,projects/0/725379600-84cee5c3cf6bc24740a7b943695dd966a62cfa7b,10meters/final-jeopardy,84cee5c3cf6bc24740a7b943695dd966a62cfa7b,3,2673,11658,1,1,0,0,0,0,1,1,0,2217,2217,0,0,0,0,2217,2217,0,7919,7919,0,0,0,0,7919,7919,0,33,0,0,0,0,3,6,0
641416427,projects/0/641416427-aca8138d4a19909d2498fd5cf2dc33cce85bae32,bmsuisse/lakeapi,aca8138d4a19909d2498fd5cf2dc33cce85bae32,64,7317,22499,59,2,1,0,0,0,50,54,0,7316,236,86,0,0,0,6790,7196,0,22485,609,362,0,0,0,21057,22042,0,3,1,0,0,0,187,263,0
241730557,projects/0/241730557-1fc6f0e11ed8ae3e33bae972860fef6cbe09cd61,alexeypodorozhnyi/ServiceDesk,1fc6f0e11ed8ae3e33bae972860fef6cbe09cd61,33,803,2552,27,0,0,0,0,0,9,26,0,803,0,0,0,0,0,358,671,0,2552,0,0,0,0,0,1132,2206,0,0,0,0,0,0,10,56,0
442580509,projects/0/442580509-e15ec16cc48e6669aba54df6bd3d7df5846568d7,Francys73/Final-Data-Science-Project,e15ec16cc48e6669aba54df6bd3d7df5846568d7,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573336472,projects/0/573336472-e9459bbb1d4c44608ed6b9dbca8ef36ded9d88bc,Isham013/selenium,e9459bbb1d4c44608ed6b9dbca8ef36ded9d88bc,3,186,871,3,0,0,0,0,0,3,3,0,186,0,0,0,0,0,186,186,0,871,0,0,0,0,0,871,871,0,0,0,0,0,0,11,8,0
367510730,projects/0/367510730-c87290b46b4a13ecfd9d396ec4e31632202bb5ec,yakiimoninja/osu,c87290b46b4a13ecfd9d396ec4e31632202bb5ec,7,452,1787,6,0,0,0,0,0,6,0,0,433,0,0,0,0,0,433,0,0,1707,0,0,0,0,0,1707,0,0,0,0,0,0,0,18,0,0
506706232,projects/0/506706232-e9e3d9a3ad6b1b8f7f258a00abf146acea84a34c,sphinx-extensions2/sphinx-subfigure,e9e3d9a3ad6b1b8f7f258a00abf146acea84a34c,7,576,2200,6,0,0,0,0,0,3,6,0,573,0,0,0,0,0,387,573,0,2182,0,0,0,0,0,1552,2182,0,0,0,0,0,0,6,26,0
593649904,projects/0/593649904-56e981e63a728668428215ce907632da406f72ae,Doracris28072007/lionv1,56e981e63a728668428215ce907632da406f72ae,2,1180,8720,2,1,0,0,0,0,2,1,0,1180,1155,0,0,0,0,1180,1155,0,8720,8613,0,0,0,0,8720,8613,0,2,0,0,0,0,4,6,0
585782316,projects/0/585782316-37fcec1ae22885c1b52e2aadb688e9b5927fcec3,ball2004244/KIPE-member-management,37fcec1ae22885c1b52e2aadb688e9b5927fcec3,839,316128,1140371,746,32,3,17,18,2,556,703,1,295766,21523,7581,18976,18107,348,221959,292785,36,1062503,80474,28162,74551,66533,1377,833089,1042821,100,50,4,32,29,2,1997,4047,1
631012586,projects/0/631012586-96c19ec813b100048b650b3f1814844a1dacc0e6,liaoyanqing666/siamese_neural_network_OfHSV,96c19ec813b100048b650b3f1814844a1dacc0e6,6,348,1340,6,0,0,0,0,0,6,5,0,348,0,0,0,0,0,348,323,0,1340,0,0,0,0,0,1340,1084,0,0,0,0,0,0,11,18,0
575175331,projects/0/575175331-b7490633477db37816c711cf93afcd983d0af6c2,jdashmarc/ibm_project,b7490633477db37816c711cf93afcd983d0af6c2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343886373,projects/0/343886373-aca8511defa8fd5f8013a7bd12cd28b58288429a,hoidn/xrd_clustering,aca8511defa8fd5f8013a7bd12cd28b58288429a,33,6649,27566,30,1,0,0,0,0,28,26,0,6649,653,0,0,0,0,6604,6288,0,27566,2696,0,0,0,0,27362,25983,0,1,0,0,0,0,145,167,0
374361862,projects/0/374361862-95bc1fa877b20c5117e438f08f58a4d148d6fe8a,Aarekaz/mymovielist,95bc1fa877b20c5117e438f08f58a4d148d6fe8a,15,2774,9925,14,2,0,0,0,0,14,14,0,2773,334,0,0,0,0,2773,2773,0,9923,1187,0,0,0,0,9923,9923,0,2,0,0,0,0,71,38,0
105772060,projects/0/105772060-70b61111aa47a6e8f8070027191ce14db151cdd4,sainttx/csc369,70b61111aa47a6e8f8070027191ce14db151cdd4,2,99,431,2,0,0,0,0,0,2,1,0,99,0,0,0,0,0,99,88,0,431,0,0,0,0,0,431,392,0,0,0,0,0,0,4,1,0
806942870,projects/0/806942870-313635f91472139c0e46b760af2e2f7719a975d2,aashilchaudhary/DS,313635f91472139c0e46b760af2e2f7719a975d2,7,341,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527616765,projects/0/527616765-118a67a1c71f5dfbf228604489390fdd36602d95,danielegiulianini/smart-drive,118a67a1c71f5dfbf228604489390fdd36602d95,4,102,393,4,0,0,0,0,0,4,3,0,102,0,0,0,0,0,102,86,0,393,0,0,0,0,0,393,352,0,0,0,0,0,0,5,6,0
10532699,projects/0/10532699-a7c48476e436ead0bfd7f81d6b38af422adc5998,wilmerhenao/lbfgsfortran,a7c48476e436ead0bfd7f81d6b38af422adc5998,1,31,86,1,0,0,0,0,0,1,0,0,31,0,0,0,0,0,31,0,0,86,0,0,0,0,0,86,0,0,0,0,0,0,0,2,0,0
541393833,projects/0/541393833-645618a29c2e3f266794e15c6f27231c20fd01b6,penn-pal-lab/interactive_reward_functions,645618a29c2e3f266794e15c6f27231c20fd01b6,10,1719,6403,9,0,0,0,0,0,8,9,0,1719,0,0,0,0,0,1712,1719,0,6403,0,0,0,0,0,6374,6403,0,0,0,0,0,0,18,39,0
280370173,projects/0/280370173-345d2e608cc349722f717e4a39d23c3640e2451f,RRRoger/MyWebserver-flask,345d2e608cc349722f717e4a39d23c3640e2451f,58,4580,15711,54,0,0,0,0,0,23,51,0,4520,0,0,0,0,0,3039,4336,0,15595,0,0,0,0,0,10701,15099,0,0,0,0,0,0,51,278,0
1384451,projects/0/1384451-c3608a8c09e25e4d424111473edb98f3199f6431,gabordemooij/stamp,c3608a8c09e25e4d424111473edb98f3199f6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477085932,projects/0/477085932-06ef35076f0c1257cceca8357a35550d9d0f1369,VanQuyDTVT/CNPM,06ef35076f0c1257cceca8357a35550d9d0f1369,7,3067,12542,7,1,0,0,0,0,7,7,0,3067,2355,0,0,0,0,3067,3067,0,12542,9805,0,0,0,0,12542,12542,0,10,0,0,0,0,19,27,0
492859360,projects/0/492859360-4bd3bd0b552b7dfbe8cfd73a15756e7c2d167be4,iamsh4shank/crypto_ts,4bd3bd0b552b7dfbe8cfd73a15756e7c2d167be4,7,819,3192,7,0,0,0,0,0,7,7,0,819,0,0,0,0,0,819,819,0,3192,0,0,0,0,0,3192,3192,0,0,0,0,0,0,31,19,0
133696734,projects/0/133696734-808a5b56a763155288b18fbf67d7ca3f70d4b0d6,tomszar/HGDP_1000G_PopStruct,808a5b56a763155288b18fbf67d7ca3f70d4b0d6,1,52,454,1,0,0,0,0,0,1,0,0,52,0,0,0,0,0,52,0,0,454,0,0,0,0,0,454,0,0,0,0,0,0,0,3,0,0
7191961,projects/0/7191961-58fd7ee8c276e85c1c0996a1853dd34c512eb157,maty-dev/sg-project00,58fd7ee8c276e85c1c0996a1853dd34c512eb157,6,339,1203,4,0,0,0,0,0,4,4,0,338,0,0,0,0,0,338,338,0,1199,0,0,0,0,0,1199,1199,0,0,0,0,0,0,9,4,0
157264342,projects/0/157264342-5d0d17fe413fa5c4463d72f591f03cee6fc74a39,annemenini/deepwater,5d0d17fe413fa5c4463d72f591f03cee6fc74a39,7,1170,4975,5,0,0,0,0,0,5,4,0,1170,0,0,0,0,0,1170,1050,0,4975,0,0,0,0,0,4975,4577,0,0,0,0,0,0,17,6,0
121341909,projects/0/121341909-3efec42c16bcd675b4f1923b2bb6db7426c34c50,rmartinshort/DataFetch,3efec42c16bcd675b4f1923b2bb6db7426c34c50,9,1058,3968,9,0,0,0,0,0,5,6,0,1058,0,0,0,0,0,880,810,0,3968,0,0,0,0,0,3304,3019,0,0,0,0,0,0,19,14,0
195418918,projects/0/195418918-0ca17ab8dd1763e2eef14be46318f84767b45d72,chaplean/nginx-proxy,0ca17ab8dd1763e2eef14be46318f84767b45d72,30,1329,5620,30,1,0,0,0,0,30,5,0,1329,461,0,0,0,0,1329,574,0,5620,1988,0,0,0,0,5620,2426,0,2,0,0,0,0,57,9,0
4495739,projects/0/4495739-8c5e6b6ec75f1171d5a40cea4fcf19e5d5ac50cc,kylin0925/rubikcube,8c5e6b6ec75f1171d5a40cea4fcf19e5d5ac50cc,3,250,1159,2,1,0,0,0,0,1,1,0,203,142,0,0,0,0,142,61,0,933,684,0,0,0,0,684,249,0,1,0,0,0,0,1,1,0
229779095,projects/0/229779095-0087aa84ee2e224b5dae3cae3a7a66763b1b0fc5,palmieric/populator,0087aa84ee2e224b5dae3cae3a7a66763b1b0fc5,1,275,1074,1,0,0,0,0,0,1,0,0,275,0,0,0,0,0,275,0,0,1074,0,0,0,0,0,1074,0,0,0,0,0,0,0,6,0,0
381351684,projects/0/381351684-dec9aa35721bcb5e5414d7bd720c7eb3eb1a62f6,okazakib/2021AppBio_project,dec9aa35721bcb5e5414d7bd720c7eb3eb1a62f6,2,102,413,2,0,0,0,0,0,2,0,0,102,0,0,0,0,0,102,0,0,413,0,0,0,0,0,413,0,0,0,0,0,0,0,6,0,0
44319249,projects/0/44319249-623bbbf31d5b63690d1d5431a0ffea6b959e427f,Way2CU/Lartech-Engineering-Site,623bbbf31d5b63690d1d5431a0ffea6b959e427f,2,209,760,2,0,0,0,0,0,2,2,0,209,0,0,0,0,0,209,209,0,760,0,0,0,0,0,760,760,0,0,0,0,0,0,5,3,0
292233416,projects/0/292233416-1374c2d7f61b8b9c1c5020ec64f851006a99c143,drigoni/RGCVAE,1374c2d7f61b8b9c1c5020ec64f851006a99c143,14,9255,43782,13,0,0,0,0,0,12,11,0,9195,0,0,0,0,0,9191,8927,0,43549,0,0,0,0,0,43537,42459,0,0,0,0,0,0,44,38,0
351730860,projects/0/351730860-3661012381b0391528c7994f10fffd780ff9461b,AlphonsG/Rainbow-Optical-Flow-For-ALI,3661012381b0391528c7994f10fffd780ff9461b,25,1865,7054,22,0,0,0,0,0,18,21,0,1861,0,0,0,0,0,1685,1847,0,7036,0,0,0,0,0,6524,6960,0,0,0,0,0,0,63,66,0
116573151,projects/0/116573151-c37e51035bb0752e15ad3b1e9bb8524f14c55712,muneebaadil/structure-from-motion,c37e51035bb0752e15ad3b1e9bb8524f14c55712,11,1713,7645,11,0,0,0,0,0,11,10,0,1713,0,0,0,0,0,1713,1588,0,7645,0,0,0,0,0,7645,7124,0,0,0,0,0,0,40,14,0
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f,samantavm/mPark,0e11f0626249fb0c75d842b1b6f9c6c506cf013f,1132,197875,845108,940,17,0,11,12,1,454,918,0,191821,6410,0,9064,10990,125,150321,190252,0,762265,24375,0,33587,41568,501,585770,756866,0,25,0,24,22,1,1425,4621,0
107764150,projects/0/107764150-b08ef597e7a47af3ea472800d3a757a9315cd801,yagidot/Shinkai-Filter,b08ef597e7a47af3ea472800d3a757a9315cd801,13,603,2267,1,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,70,0,194,0,0,0,0,0,0,194,0,0,0,0,0,0,0,1,0
41569486,projects/0/41569486-317247960efa47d389cfbdae8ae659252f06731d,jswhit/pyspharm,317247960efa47d389cfbdae8ae659252f06731d,13,2397,12804,13,1,0,0,0,0,12,9,0,2397,89,0,0,0,0,2394,862,0,12804,576,0,0,0,0,12793,5231,0,1,0,0,0,0,30,21,0
766888313,projects/0/766888313-a045c3cbf8712adb5514f8b69ae6944e286e634c,Dilydigre/ai,a045c3cbf8712adb5514f8b69ae6944e286e634c,49,10119,41258,39,0,0,0,0,0,33,35,0,10096,0,0,0,0,0,9915,9730,0,41195,0,0,0,0,0,40500,39655,0,0,0,0,0,0,113,149,0
825286514,projects/0/825286514-45916ac5ba10fba3fc67c6a300580d16ac8e8a4f,caomingpei/hidir,45916ac5ba10fba3fc67c6a300580d16ac8e8a4f,12,650,2454,9,0,0,0,0,0,8,9,0,633,0,0,0,0,0,629,633,0,2362,0,0,0,0,0,2351,2362,0,0,0,0,0,0,17,22,0
284951507,projects/0/284951507-33d034da7beb26623f65903da6736199b3519479,itishmita/SpamClassification,33d034da7beb26623f65903da6736199b3519479,2,62,214,2,0,0,0,0,0,2,2,0,62,0,0,0,0,0,62,62,0,214,0,0,0,0,0,214,214,0,0,0,0,0,0,4,8,0
384200696,projects/0/384200696-59e346a12adee51dfd55ab78c4235db694c7a0d0,bluespec/AWSteria_Infra,59e346a12adee51dfd55ab78c4235db694c7a0d0,5,1366,4633,3,0,0,0,0,0,3,3,0,1203,0,0,0,0,0,1203,1203,0,4003,0,0,0,0,0,4003,4003,0,0,0,0,0,0,15,4,0
825975585,projects/0/825975585-6d2d6dd80a6d6d62a8320ee3b2aade340afa9ecd,roblee04/cat_image_server,6d2d6dd80a6d6d62a8320ee3b2aade340afa9ecd,4,291,941,3,0,0,0,0,0,3,3,0,284,0,0,0,0,0,284,284,0,935,0,0,0,0,0,935,935,0,0,0,0,0,0,12,7,0
792321860,projects/0/792321860-840789d5cf501c9252a66c20d429f7b4541baf5c,nitishatyagi13/CapstoneProject,840789d5cf501c9252a66c20d429f7b4541baf5c,2,58,219,2,0,0,0,0,0,2,2,0,58,0,0,0,0,0,58,58,0,219,0,0,0,0,0,219,219,0,0,0,0,0,0,5,5,0
492557064,projects/0/492557064-55ad50e6461d780353cb94620c03ec7502d7f38d,pedrojoaquim01/P6-Snelf,55ad50e6461d780353cb94620c03ec7502d7f38d,15,1540,5498,14,0,0,0,0,0,13,12,0,1540,0,0,0,0,0,1504,1332,0,5498,0,0,0,0,0,5373,4758,0,0,0,0,0,0,35,38,0
728449618,projects/0/728449618-ec1c1260774d57409ff66bb8754e8f6dafa1a367,Invincible-One/Neural-Boy-Advance,ec1c1260774d57409ff66bb8754e8f6dafa1a367,3,345,1229,3,0,0,0,0,0,3,3,0,345,0,0,0,0,0,345,345,0,1229,0,0,0,0,0,1229,1229,0,0,0,0,0,0,28,7,0
417864289,projects/0/417864289-1a9fa362c7f8ada935a94f2e8c9b48b317cc0382,JHF101/Digital_Filter_Synthesis,1a9fa362c7f8ada935a94f2e8c9b48b317cc0382,4,345,1237,3,0,0,0,0,0,3,3,0,344,0,0,0,0,0,344,344,0,1235,0,0,0,0,0,1235,1235,0,0,0,0,0,0,15,8,0
705649306,projects/0/705649306-31165401152181129a5bb61d12b41427f6c16de2,MoritaVan/paper_biasSpeedAccel,31165401152181129a5bb61d12b41427f6c16de2,26,6716,26197,26,0,0,0,0,0,25,15,0,6716,0,0,0,0,0,6714,5283,0,26197,0,0,0,0,0,26191,20386,0,0,0,0,0,0,168,38,0
168088353,projects/0/168088353-5e5450bfca5fe6f27e3896624b08a43f09e4216f,EternalCode/Dark-Wish,5e5450bfca5fe6f27e3896624b08a43f09e4216f,3,495,2414,3,0,0,0,0,0,3,2,0,495,0,0,0,0,0,495,486,0,2414,0,0,0,0,0,2414,2384,0,0,0,0,0,0,13,2,0
1341338,projects/0/1341338-611365f71265a092f32b4d121609a9a7ff11dfe3,kjellwinblad/ScalaEdit,611365f71265a092f32b4d121609a9a7ff11dfe3,1,248,1200,1,0,0,0,0,0,1,0,0,248,0,0,0,0,0,248,0,0,1200,0,0,0,0,0,1200,0,0,0,0,0,0,0,6,0,0
5167290,projects/0/5167290-9a00ac25a59f20d90cc63bf56fdea5c6283a4556,Coolexe/shooteru-ics-crc-3.0.16-e733189,9a00ac25a59f20d90cc63bf56fdea5c6283a4556,20,3729,13944,20,6,0,0,0,0,18,11,0,3729,2468,0,0,0,0,3584,1746,0,13944,9556,0,0,0,0,13518,6103,0,18,0,0,0,0,44,27,0
407509401,projects/0/407509401-41c246ae50b4bf0f372f7b8b2de8d02391eaad7a,deboradyankova/python_education,41c246ae50b4bf0f372f7b8b2de8d02391eaad7a,186,3462,8806,19,0,0,0,0,0,4,15,0,456,0,0,0,0,0,80,376,0,1180,0,0,0,0,0,218,962,0,0,0,0,0,0,4,15,0
458750019,projects/0/458750019-d243aabb3573b0a8735659caeb4a96b93d72e0e3,krisfarr21/UU-SE-Thesis-Project,d243aabb3573b0a8735659caeb4a96b93d72e0e3,5,1266,5520,4,0,0,0,0,0,4,4,0,1266,0,0,0,0,0,1266,1266,0,5520,0,0,0,0,0,5520,5520,0,0,0,0,0,0,30,14,0
498893646,projects/0/498893646-54549114546a46388e678163f8f5a1c4f8eaa87c,mohammad-nazari/parspark-qt,54549114546a46388e678163f8f5a1c4f8eaa87c,61,21580,89543,59,5,0,0,0,0,59,20,0,21572,9183,0,0,0,0,21572,6922,0,89519,41933,0,0,0,0,89519,26374,0,16,0,0,0,0,207,32,0
91879736,projects/0/91879736-2fd9b83b1d4e92db19fea867d1d956eecbdd6e2a,tropical32/invasive-species-kaggle,2fd9b83b1d4e92db19fea867d1d956eecbdd6e2a,5,213,728,5,0,0,0,0,0,5,3,0,213,0,0,0,0,0,213,134,0,728,0,0,0,0,0,728,402,0,0,0,0,0,0,13,12,0
112904289,projects/0/112904289-1b66a28a0c3388d23acec57dd2fa76857476bce1,wuliangshun/multi-classification-forecast,1b66a28a0c3388d23acec57dd2fa76857476bce1,7,1758,5266,7,0,0,0,0,0,7,4,0,1758,0,0,0,0,0,1758,1652,0,5266,0,0,0,0,0,5266,4851,0,0,0,0,0,0,21,22,0
173944659,projects/0/173944659-7732a24cbd85370f94675f60cabc617c03bc7193,nitinnilesh/Neural-Network-From-Scratch,7732a24cbd85370f94675f60cabc617c03bc7193,1,456,1968,1,0,0,0,0,0,1,1,0,456,0,0,0,0,0,456,456,0,1968,0,0,0,0,0,1968,1968,0,0,0,0,0,0,4,4,0
7390784,projects/0/7390784-3821c644d19c70dc7c4e112d5f389710544aca1c,johnsogg/cs2270,3821c644d19c70dc7c4e112d5f389710544aca1c,14,1058,4357,8,0,0,0,0,0,6,5,0,748,0,0,0,0,0,480,664,0,3241,0,0,0,0,0,1936,2998,0,0,0,0,0,0,6,14,0
391187553,projects/0/391187553-f507eb3398acb1ecc2e7faa65b38b3fbf2652533,sddiener/Rent-Predictor,f507eb3398acb1ecc2e7faa65b38b3fbf2652533,7,685,2812,6,0,0,0,0,0,6,5,0,667,0,0,0,0,0,667,573,0,2773,0,0,0,0,0,2773,2352,0,0,0,0,0,0,23,19,0
263062578,projects/0/263062578-02f96e60acdd05ebaceb3132e3ad4dd5b0cc04b8,obanlatomiwa/Coffee_Shop_Full_Stack,02f96e60acdd05ebaceb3132e3ad4dd5b0cc04b8,6,459,1636,3,0,0,0,0,0,3,3,0,459,0,0,0,0,0,459,459,0,1636,0,0,0,0,0,1636,1636,0,0,0,0,0,0,5,11,0
332733813,projects/0/332733813-3bf24bd2fccc483af148243b96c26a670ea0db72,0vj/Berudele,3bf24bd2fccc483af148243b96c26a670ea0db72,7,1192,4900,7,0,0,0,0,0,2,7,0,1192,0,0,0,0,0,616,1192,0,4900,0,0,0,0,0,2064,4900,0,0,0,0,0,0,7,15,0
308571177,projects/0/308571177-0a97649b5f41867446d5e2b1978e3ba2bb03f114,ShunChengWu/SCFusion,0a97649b5f41867446d5e2b1978e3ba2bb03f114,1,250,869,1,0,0,0,0,0,1,0,0,250,0,0,0,0,0,250,0,0,869,0,0,0,0,0,869,0,0,0,0,0,0,0,4,0,0
174452223,projects/0/174452223-96b9de79b56a6b852c82df993ca8677bc0cb53a5,gh7800/RN_BasicTraining,96b9de79b56a6b852c82df993ca8677bc0cb53a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92795794,projects/0/92795794-ae2e4ee8e3e1ba2e69377ab93b1b4f8c70a08a13,voytekresearch/Cole_2017,ae2e4ee8e3e1ba2e69377ab93b1b4f8c70a08a13,4,1707,7252,4,0,0,0,0,0,4,4,0,1707,0,0,0,0,0,1707,1707,0,7252,0,0,0,0,0,7252,7252,0,0,0,0,0,0,10,13,0
379434176,projects/0/379434176-888181f184137ab28a2b1a511fe874d698d78c1f,usda-ars-ussl/rosetta-soil,888181f184137ab28a2b1a511fe874d698d78c1f,8,1561,7635,6,0,0,0,0,0,5,5,0,1418,0,0,0,0,0,1417,1293,0,6586,0,0,0,0,0,6579,6116,0,0,0,0,0,0,18,17,0
511904739,projects/0/511904739-0c36cdf737391467f34718e64cc9fe7dfbcde956,JanZrimec/ExpressionGAN,0c36cdf737391467f34718e64cc9fe7dfbcde956,7,1214,6380,7,0,0,0,0,0,6,3,0,1214,0,0,0,0,0,1211,655,0,6380,0,0,0,0,0,6371,3370,0,0,0,0,0,0,28,7,0
562536452,projects/0/562536452-b112aeb1cb3ab0c18399487452811dee802cd7f4,microsoft/onnx-protobuf,b112aeb1cb3ab0c18399487452811dee802cd7f4,1,133,542,1,0,0,0,0,0,1,0,0,133,0,0,0,0,0,133,0,0,542,0,0,0,0,0,542,0,0,0,0,0,0,0,6,0,0
165563831,projects/0/165563831-f78fc9c6fb625f4f661fbb4dd27fe4791f22e912,ygjose/Python_for_Everybody,f78fc9c6fb625f4f661fbb4dd27fe4791f22e912,14,267,1151,4,0,0,0,0,0,4,1,0,91,0,0,0,0,0,91,19,0,414,0,0,0,0,0,414,175,0,0,0,0,0,0,8,1,0
373492179,projects/0/373492179-b557b1ccfd19c46e83a39aa6941db9d4b87b7ee1,GreenfishK/DataCitation_Evaluation,b557b1ccfd19c46e83a39aa6941db9d4b87b7ee1,5,754,3161,5,0,0,0,0,0,5,5,0,754,0,0,0,0,0,754,754,0,3161,0,0,0,0,0,3161,3161,0,0,0,0,0,0,23,17,0
166461860,projects/0/166461860-d04b6aea3433384acb5c9fd1ef9a271203126fec,NCAR/jupyterlab-pbs,d04b6aea3433384acb5c9fd1ef9a271203126fec,4,127,372,3,0,0,0,0,0,2,3,0,124,0,0,0,0,0,105,124,0,361,0,0,0,0,0,309,361,0,0,0,0,0,0,4,5,0
420016372,projects/0/420016372-6f9a063a0d074e3e04d2dc7695d18902f5044df8,smyledev/ShapeCalculator,6f9a063a0d074e3e04d2dc7695d18902f5044df8,5,544,1367,5,0,0,0,0,0,5,0,0,544,0,0,0,0,0,544,0,0,1367,0,0,0,0,0,1367,0,0,0,0,0,0,0,6,0,0
645796109,projects/0/645796109-cc34998baf81ba18545e5eee349c397747993089,Adi3005/Quantum-Resistant-Chat-Application,cc34998baf81ba18545e5eee349c397747993089,18,592,2014,15,0,0,0,0,0,5,15,0,592,0,0,0,0,0,155,592,0,2014,0,0,0,0,0,488,2014,0,0,0,0,0,0,6,26,0
782046154,projects/0/782046154-3397bf8a523060a08b30c2611cbdfe8c653f9f34,XXICCCXIII/Projects,3397bf8a523060a08b30c2611cbdfe8c653f9f34,2,261,1079,2,2,0,0,0,0,2,2,0,261,261,0,0,0,0,261,261,0,1079,1079,0,0,0,0,1079,1079,0,11,0,0,0,0,4,6,0
195734879,projects/0/195734879-3ecb8967570ec648e933d120e96b247380b93a3e,jshi31/NAFAE,3ecb8967570ec648e933d120e96b247380b93a3e,97,11448,50769,74,2,0,0,5,0,64,65,0,11425,1437,0,0,72,0,11205,10474,0,50711,6605,0,0,218,0,49604,46885,0,2,0,0,5,0,306,233,0
